user_id,job_id,action_type
218,317,view
469,345,view
2,240,view
250,345,apply
438,486,apply
607,184,save
285,98,save
711,344,apply
212,456,apply
103,133,apply
485,292,save
878,260,apply
600,358,apply
319,317,view
850,449,save
447,100,save
437,478,save
718,159,save
170,63,view
703,386,save
686,416,save
251,49,save
817,283,save
527,204,view
388,271,view
166,270,view
423,414,apply
2,33,save
698,361,save
634,393,apply
996,213,save
345,83,view
577,223,save
457,191,view
975,379,save
306,477,view
621,333,view
31,394,save
990,80,apply
847,408,save
479,432,view
327,132,save
321,174,save
647,270,view
38,21,save
431,249,apply
687,451,apply
730,468,view
405,475,apply
895,107,apply
9,222,save
664,84,apply
718,152,apply
167,57,apply
345,316,save
323,461,save
779,22,save
583,258,apply
66,353,apply
512,494,apply
9,454,apply
63,230,view
305,394,apply
154,14,apply
415,188,save
982,271,apply
242,442,view
709,471,save
160,109,save
162,399,save
837,160,save
490,200,save
391,172,view
816,429,save
969,344,view
715,343,view
554,125,view
484,488,view
724,66,view
739,104,apply
748,164,apply
815,246,view
628,23,apply
96,385,view
543,44,save
903,66,apply
376,392,apply
707,89,view
803,381,apply
188,43,apply
813,160,save
74,464,save
292,129,view
121,261,apply
777,78,view
466,160,view
34,333,apply
368,49,save
538,429,save
960,221,view
111,427,save
630,279,save
513,204,save
387,451,view
590,246,apply
209,100,apply
80,101,save
859,340,save
458,489,apply
180,42,save
53,324,save
296,43,view
12,162,save
781,220,save
672,446,save
442,237,apply
82,14,save
390,105,apply
958,70,save
303,128,view
134,61,save
694,489,view
840,180,apply
162,47,apply
964,401,view
188,400,save
278,460,save
774,19,save
600,26,view
113,147,view
306,373,save
869,479,view
165,219,apply
453,18,save
416,110,view
216,464,apply
45,34,save
466,69,apply
385,481,save
514,280,apply
513,481,view
619,465,view
705,332,view
579,322,apply
54,217,view
191,223,apply
825,183,view
504,194,save
871,415,view
976,151,view
944,10,apply
892,396,view
728,378,apply
627,147,view
197,350,apply
778,423,view
433,483,apply
952,139,view
332,196,apply
359,240,save
80,71,view
215,398,view
677,371,apply
40,289,view
334,349,view
832,47,save
166,74,apply
246,109,apply
630,272,save
395,338,apply
788,404,view
245,378,apply
26,172,apply
119,64,save
129,241,view
578,328,apply
953,270,apply
452,161,view
844,245,save
287,469,save
556,279,view
232,78,apply
536,447,apply
460,62,save
215,99,view
165,22,view
238,12,save
848,427,apply
586,37,apply
791,104,view
576,3,apply
900,304,apply
414,130,save
517,162,view
372,26,apply
939,69,apply
16,346,view
71,451,save
87,405,save
777,346,apply
642,24,apply
462,309,save
420,209,apply
543,389,view
392,299,view
93,494,save
129,244,view
827,144,save
648,215,apply
296,345,save
447,60,apply
532,214,save
104,313,apply
495,242,save
43,242,view
919,370,apply
300,348,view
562,317,save
880,65,apply
789,11,save
293,82,view
461,206,apply
292,68,apply
497,69,save
741,423,apply
760,29,apply
962,8,apply
326,448,apply
176,347,save
165,135,save
979,479,save
807,79,apply
700,147,save
307,113,view
118,416,view
646,427,view
922,275,view
588,212,view
732,325,view
308,360,save
886,464,view
34,242,save
845,272,view
579,350,apply
793,268,apply
47,163,save
569,121,apply
570,274,save
634,30,apply
597,191,apply
257,486,save
890,318,save
663,265,save
666,189,apply
46,396,view
805,461,save
636,15,view
772,39,view
752,375,view
536,404,apply
366,281,save
447,313,apply
233,482,view
520,345,save
241,206,view
842,252,save
351,458,apply
24,60,apply
400,366,apply
353,36,view
908,491,apply
569,55,view
452,354,apply
477,189,save
650,320,view
151,28,apply
652,384,save
905,90,apply
934,49,save
647,428,view
886,286,view
423,275,view
270,305,save
365,49,view
504,153,view
12,280,apply
674,236,apply
577,374,apply
607,26,view
222,88,save
745,153,apply
668,287,save
581,151,apply
567,169,save
768,180,view
964,233,view
688,429,apply
310,243,apply
762,3,view
859,215,save
978,214,save
277,239,save
566,156,view
837,88,save
596,102,apply
283,305,view
125,463,view
737,220,view
257,412,save
556,443,apply
273,485,view
722,103,apply
174,358,view
171,492,save
228,241,apply
209,191,apply
192,18,save
67,56,view
400,99,apply
343,42,apply
848,364,view
393,193,save
329,53,apply
535,73,save
304,379,save
874,367,save
742,386,save
372,221,save
100,91,save
167,397,apply
446,22,apply
649,84,view
347,365,save
845,138,save
988,203,view
230,200,apply
679,181,save
283,282,apply
292,48,apply
892,99,apply
621,113,view
346,467,apply
315,314,apply
227,252,apply
472,489,save
542,105,apply
791,251,apply
529,320,view
952,428,save
502,188,view
10,327,view
344,395,apply
652,282,save
62,208,apply
531,449,save
899,281,save
447,201,save
282,323,view
2,351,apply
314,58,apply
490,492,apply
815,31,view
238,97,save
960,172,view
278,197,save
592,441,save
709,461,save
787,408,apply
922,100,view
615,473,apply
539,381,apply
387,143,apply
988,458,save
873,64,view
500,59,apply
103,19,view
830,477,save
314,90,view
786,51,save
312,167,save
527,349,save
862,200,apply
175,330,save
286,490,view
833,431,view
186,121,view
251,338,save
139,121,view
880,441,save
34,404,save
843,197,apply
498,231,view
789,8,save
840,134,view
417,417,view
726,136,save
344,25,save
489,168,apply
657,204,view
278,45,view
139,189,view
93,190,view
240,491,apply
463,264,save
319,331,view
374,329,save
347,24,save
417,17,save
561,261,view
203,461,view
570,231,save
680,406,view
294,145,apply
831,127,view
323,89,apply
638,331,view
456,84,view
813,264,view
165,376,save
47,21,view
107,138,apply
25,277,view
834,388,save
158,367,save
968,174,save
936,279,view
446,120,apply
476,75,save
650,67,apply
728,159,apply
355,351,view
759,93,save
510,362,view
153,293,apply
522,343,save
807,399,view
108,284,view
157,271,view
555,344,save
765,127,save
990,71,view
597,339,save
356,34,view
99,50,view
201,250,save
425,264,apply
531,207,save
564,361,view
92,22,apply
504,206,save
964,106,apply
936,152,apply
461,473,save
219,395,apply
587,391,save
994,135,view
47,173,save
565,152,save
806,494,view
845,359,save
494,454,apply
499,451,save
712,276,apply
275,304,save
603,95,apply
825,127,save
922,285,view
366,175,view
616,131,save
593,273,view
227,129,apply
803,202,view
170,211,save
543,353,apply
540,1,view
744,313,view
592,464,apply
240,473,apply
465,338,save
805,344,apply
128,181,save
722,63,apply
251,36,save
526,167,view
311,451,save
506,292,apply
982,6,apply
624,39,view
420,140,apply
689,486,view
752,239,save
289,265,save
960,282,save
801,131,save
407,348,view
432,344,apply
220,295,view
284,227,save
249,322,apply
491,135,view
832,121,view
136,386,apply
477,86,view
600,249,view
192,172,view
990,490,save
353,371,view
203,300,apply
766,66,apply
662,352,apply
397,30,apply
790,153,view
657,478,apply
509,317,save
649,278,save
245,111,view
604,469,save
310,429,save
618,414,apply
512,431,apply
303,308,apply
537,97,save
92,425,save
53,56,save
915,235,apply
965,165,view
705,222,view
947,183,view
226,202,apply
499,408,save
975,177,view
372,190,view
485,451,view
153,358,save
331,410,view
254,403,apply
903,469,apply
159,61,save
54,176,save
624,237,apply
261,65,view
251,344,save
717,20,save
548,241,view
92,395,save
325,40,save
462,192,view
512,300,apply
678,42,save
135,237,save
698,419,view
973,76,apply
337,188,view
247,299,view
574,347,save
113,494,save
446,116,view
369,439,save
796,284,save
141,95,save
404,227,save
527,200,view
38,427,view
241,353,save
518,209,save
725,67,apply
490,165,apply
558,418,save
446,35,view
365,328,save
590,51,save
724,260,view
389,493,apply
851,487,apply
242,499,apply
707,207,apply
792,142,save
142,492,view
662,317,view
122,404,apply
398,488,save
389,42,save
270,406,save
696,431,view
435,268,apply
153,135,view
785,500,apply
978,269,save
668,297,save
550,259,save
855,166,save
620,488,view
895,136,apply
890,223,save
898,230,view
401,338,view
968,403,view
516,370,view
236,94,view
92,463,view
177,25,save
823,370,apply
497,381,apply
320,123,save
522,272,view
348,143,view
148,4,view
558,138,apply
421,300,save
19,41,save
192,193,save
736,306,apply
2,89,save
144,406,apply
531,422,apply
404,71,view
210,28,save
426,201,save
612,104,view
408,175,apply
336,213,save
874,350,save
549,193,apply
147,301,save
167,427,apply
795,299,apply
761,498,save
284,225,view
136,58,apply
685,500,apply
711,26,view
606,258,save
779,286,save
318,185,view
5,251,apply
105,481,save
214,171,save
507,173,save
497,339,save
31,156,save
894,143,apply
987,50,view
480,180,apply
433,164,view
665,477,view
186,82,apply
389,52,apply
970,277,apply
592,490,apply
567,384,view
609,8,view
144,325,view
755,61,apply
78,321,save
683,356,view
532,76,apply
940,284,view
725,76,view
330,208,apply
204,338,apply
55,298,save
928,286,apply
542,54,view
343,275,view
342,194,view
943,7,view
978,348,view
718,43,view
175,313,save
103,180,save
855,53,view
298,422,apply
762,295,save
499,276,view
146,457,view
500,319,apply
479,45,save
901,338,apply
784,37,view
484,248,apply
572,311,apply
695,464,view
543,285,save
742,169,apply
565,388,apply
754,364,save
856,260,apply
481,157,apply
250,88,save
328,345,apply
777,142,save
223,76,apply
142,243,apply
509,418,view
871,207,save
673,214,save
926,445,apply
792,121,apply
268,321,apply
726,192,apply
22,137,save
791,213,save
191,245,apply
636,51,view
454,486,view
212,295,view
239,242,apply
492,480,save
981,289,view
267,355,apply
956,228,save
754,415,apply
910,294,save
219,402,apply
727,201,apply
748,245,apply
863,425,save
953,22,view
663,377,view
102,244,save
818,307,apply
693,183,view
822,15,save
103,151,save
178,16,apply
298,256,save
137,250,view
497,494,view
303,377,view
219,404,view
715,278,view
887,174,view
476,23,apply
810,145,apply
609,22,save
71,493,apply
429,200,apply
733,179,view
506,369,apply
314,51,apply
168,385,save
703,56,view
545,130,apply
839,273,save
238,28,view
899,99,view
675,33,view
146,459,save
88,294,view
260,337,view
961,219,apply
937,161,save
347,16,save
344,42,apply
365,236,view
301,197,view
358,328,apply
52,217,apply
522,158,save
178,283,save
201,433,apply
860,126,save
912,439,save
291,226,view
215,455,apply
654,70,apply
970,124,save
840,254,apply
405,499,apply
608,343,view
505,16,view
45,29,view
830,76,save
164,94,save
31,2,apply
502,469,view
125,21,apply
831,388,apply
979,422,view
824,146,save
206,415,apply
461,225,view
813,77,view
686,174,view
683,171,save
183,143,save
309,72,view
425,332,save
736,459,save
331,356,save
131,340,view
111,312,save
717,11,save
157,302,apply
201,284,apply
488,141,apply
749,70,save
785,87,view
911,41,apply
677,436,apply
184,74,view
226,188,apply
1000,333,view
669,293,view
86,67,view
814,45,apply
93,238,apply
371,114,apply
185,207,save
653,10,save
981,229,apply
859,117,save
655,249,view
5,316,view
813,267,save
767,306,view
894,140,save
524,34,apply
111,326,apply
434,199,save
882,425,view
503,449,view
128,27,view
799,82,view
881,66,apply
435,104,apply
300,295,save
131,150,view
255,316,view
994,460,apply
956,393,apply
132,33,apply
999,204,save
397,15,view
687,465,save
598,120,view
831,481,view
801,119,apply
307,353,save
258,129,save
957,424,view
73,100,save
983,356,view
457,297,view
4,153,apply
683,7,save
620,372,apply
160,274,save
888,498,save
489,69,view
341,221,view
70,387,save
785,132,save
424,273,apply
780,397,view
30,97,view
734,156,save
590,175,apply
968,369,apply
17,219,apply
651,148,apply
382,152,view
176,14,apply
868,17,apply
861,238,apply
872,106,view
51,494,view
992,187,view
374,293,apply
776,113,view
890,108,save
632,262,apply
186,128,apply
228,422,apply
228,395,save
660,332,apply
442,237,apply
827,402,view
705,293,view
207,80,save
207,356,save
766,392,view
455,250,apply
558,381,save
311,113,save
333,205,view
141,139,view
750,441,save
903,143,save
613,179,save
794,304,save
986,299,save
651,311,save
572,373,apply
997,338,save
707,411,save
598,206,view
203,226,view
918,117,apply
617,447,apply
94,439,apply
564,421,view
681,432,view
439,381,view
194,310,save
466,430,apply
37,199,apply
670,242,view
674,465,save
505,3,view
837,440,save
697,393,apply
870,14,save
806,440,save
23,430,view
189,265,view
49,309,view
655,71,apply
349,367,view
474,480,save
894,164,save
911,121,view
835,441,save
896,445,apply
996,247,apply
598,362,apply
313,460,view
569,95,apply
365,153,apply
599,264,view
866,435,apply
179,446,apply
445,281,save
71,172,view
856,348,save
897,307,apply
745,103,save
218,424,apply
706,423,save
885,386,view
547,158,view
252,421,save
236,280,view
626,311,apply
970,287,save
11,364,apply
219,142,save
250,392,save
907,20,save
538,377,save
738,368,view
225,153,save
986,493,view
625,277,apply
674,415,apply
194,326,apply
907,373,save
582,52,save
301,30,save
952,450,save
165,79,save
864,47,apply
195,326,save
570,426,view
327,439,apply
892,97,save
172,177,view
179,243,save
589,264,apply
693,43,apply
108,43,apply
631,456,save
251,408,view
373,78,view
513,477,view
940,206,view
447,126,apply
472,461,view
558,384,apply
116,264,apply
263,137,view
825,40,apply
664,274,save
279,14,save
277,226,apply
132,389,apply
631,454,view
773,236,apply
505,464,view
330,122,save
306,354,save
984,455,apply
120,24,view
697,316,save
377,124,save
530,401,apply
503,246,save
347,2,apply
27,330,apply
12,439,view
111,35,view
292,292,view
470,309,save
841,492,apply
237,51,apply
434,162,save
142,321,save
64,306,save
204,240,save
785,35,view
36,475,apply
923,291,save
682,294,apply
67,294,save
841,180,save
862,1,apply
956,193,save
884,442,view
349,280,apply
454,99,apply
878,481,apply
453,450,save
370,275,view
508,383,save
422,500,save
417,486,save
530,344,view
229,167,view
250,463,view
890,198,view
250,276,view
239,135,save
612,424,apply
272,456,save
644,401,view
306,152,apply
609,322,save
846,304,apply
338,291,save
981,81,save
396,305,save
948,301,save
265,35,view
252,317,apply
89,91,view
729,414,view
428,80,save
207,150,apply
891,268,save
160,99,save
302,334,save
855,306,view
153,169,apply
880,27,view
147,67,view
642,323,save
4,203,save
298,491,save
901,435,save
423,397,view
451,224,save
646,302,apply
638,201,apply
842,94,apply
891,40,save
486,170,view
887,329,save
907,418,apply
830,5,save
73,277,view
768,341,apply
677,125,save
383,19,save
747,114,save
985,305,apply
275,284,view
969,38,save
595,436,view
810,299,apply
931,486,save
520,57,view
928,144,save
522,299,save
955,1,view
886,358,apply
151,287,apply
538,371,view
636,431,apply
403,99,apply
734,271,view
232,479,save
20,171,save
897,42,view
978,144,view
161,334,save
524,221,save
539,447,apply
534,275,view
960,195,view
435,398,view
150,412,view
852,287,save
995,397,view
944,421,apply
336,218,save
454,431,view
342,30,view
11,413,apply
989,423,view
688,281,view
380,77,save
907,205,apply
142,324,apply
250,66,apply
364,322,view
286,67,save
368,205,apply
377,62,apply
396,43,view
566,245,view
335,463,save
328,3,save
553,489,save
209,172,apply
631,307,save
184,380,view
614,1,save
260,467,save
828,162,apply
376,193,save
271,251,save
278,445,save
794,474,view
219,50,apply
588,224,apply
558,318,apply
787,238,view
971,88,save
557,136,view
208,44,save
419,171,apply
428,64,view
401,159,view
822,232,save
529,250,view
448,351,save
826,86,view
101,146,view
305,79,view
992,76,view
53,234,save
123,152,apply
325,255,apply
855,167,save
316,405,apply
910,431,view
447,286,apply
218,46,apply
550,296,view
207,23,view
788,297,save
613,429,apply
34,66,view
664,277,view
558,461,save
490,413,apply
859,139,apply
194,83,view
184,445,apply
422,43,apply
470,473,save
107,448,save
783,57,apply
607,61,save
616,214,apply
326,265,view
391,281,save
653,43,view
379,391,save
334,461,view
731,388,apply
891,492,apply
794,315,view
502,173,view
983,364,view
225,40,save
374,314,apply
905,7,save
844,134,view
590,191,apply
927,446,apply
112,437,save
85,389,view
720,230,view
33,237,view
846,237,save
209,64,save
187,39,view
260,357,apply
947,245,save
608,405,view
342,94,apply
120,439,view
674,360,view
4,362,save
528,354,view
974,195,save
216,286,apply
719,491,apply
133,136,apply
349,473,save
822,181,apply
853,247,save
467,224,apply
280,264,apply
631,141,view
317,462,save
193,352,view
43,164,apply
35,355,apply
551,413,view
800,318,view
463,471,view
739,442,apply
425,291,apply
463,358,save
900,133,view
376,151,view
354,30,view
621,288,view
283,136,save
671,218,save
848,314,apply
222,12,save
534,95,apply
342,491,apply
572,70,save
645,171,save
864,441,save
218,303,view
989,455,view
574,42,apply
666,5,view
554,401,view
78,423,view
298,100,save
102,202,apply
195,344,view
402,281,view
69,430,save
601,362,view
392,385,view
395,57,save
844,139,save
181,274,view
574,144,view
841,57,apply
549,11,save
229,283,apply
842,414,save
179,196,apply
823,466,save
433,414,view
871,206,view
142,284,save
70,378,save
30,357,save
63,469,save
668,71,save
596,403,view
95,446,view
51,454,view
814,174,save
723,367,save
263,161,apply
296,457,save
753,221,view
831,32,save
476,70,apply
928,244,view
822,310,save
722,153,apply
685,198,apply
80,174,apply
539,207,apply
115,219,view
249,49,apply
296,353,view
939,197,apply
124,16,save
409,237,apply
409,435,save
70,403,apply
262,329,save
626,431,apply
637,62,save
163,122,apply
834,68,view
73,200,save
968,117,view
496,455,apply
797,322,apply
30,226,apply
452,303,save
879,332,apply
667,497,apply
902,369,view
23,298,view
265,78,view
248,29,view
914,83,view
289,424,apply
112,487,save
712,93,view
478,150,save
133,227,apply
995,115,apply
101,173,save
555,448,apply
674,187,apply
509,241,save
498,368,apply
810,319,apply
580,102,view
510,17,apply
755,388,apply
380,189,apply
134,453,save
437,486,view
438,246,save
635,213,save
355,495,save
206,492,apply
697,154,apply
926,156,view
886,112,apply
819,328,view
365,287,apply
663,258,view
155,285,save
694,152,apply
956,137,apply
157,117,apply
870,196,view
66,65,apply
422,477,view
104,275,view
327,394,apply
806,442,save
815,150,view
839,483,save
712,254,view
634,392,apply
518,187,view
949,317,save
381,287,apply
698,54,apply
108,500,view
63,70,apply
979,190,apply
507,483,view
739,478,view
296,409,view
430,362,apply
20,321,apply
6,310,view
458,299,save
615,267,view
325,85,save
150,120,apply
339,465,save
162,86,view
565,145,apply
825,276,view
98,383,apply
370,492,save
663,474,apply
371,261,view
290,27,apply
911,69,view
229,128,view
287,231,save
359,180,save
325,98,apply
925,122,view
931,469,save
502,82,apply
703,414,save
577,493,apply
180,208,save
520,469,view
788,59,apply
539,377,apply
225,479,apply
808,363,save
424,305,view
465,206,view
287,76,view
831,26,apply
249,291,view
997,100,save
775,390,save
883,312,save
465,249,apply
582,183,apply
826,419,save
799,322,view
360,334,apply
449,22,save
871,302,save
804,57,save
911,133,view
740,171,apply
108,393,apply
438,128,view
195,446,save
79,335,apply
644,348,view
992,41,apply
163,395,save
860,232,save
932,208,view
54,111,view
259,293,apply
691,191,apply
73,369,view
554,73,apply
342,175,save
776,381,apply
450,115,view
345,430,apply
895,28,view
628,122,view
288,361,save
389,208,save
361,320,view
513,415,view
987,81,apply
170,125,apply
297,379,view
703,17,view
860,417,save
966,165,view
376,122,view
612,45,view
791,331,apply
782,476,apply
848,154,save
639,451,view
523,158,save
502,498,save
66,329,view
875,74,apply
164,193,view
608,88,view
95,287,save
97,133,save
804,49,save
37,432,view
223,164,save
626,89,apply
573,410,view
37,34,apply
824,200,apply
315,110,view
473,390,apply
321,406,save
835,479,save
643,304,apply
258,464,view
613,260,apply
794,183,view
156,268,view
762,426,save
591,269,apply
18,468,apply
584,144,apply
298,230,view
914,466,save
41,249,save
466,96,apply
664,19,save
867,200,view
549,423,save
598,304,apply
147,441,apply
270,163,apply
103,146,apply
930,235,save
319,7,view
133,215,apply
217,483,view
356,453,apply
236,375,save
296,369,apply
314,219,apply
798,23,view
866,265,view
174,26,view
523,312,view
63,261,save
32,170,save
983,84,view
398,236,save
494,165,save
661,294,view
587,64,save
689,419,apply
306,245,apply
685,387,view
345,484,save
606,255,view
435,486,view
504,292,apply
668,478,save
791,130,save
572,244,view
462,371,apply
282,492,apply
588,199,apply
441,139,apply
553,399,apply
856,455,view
461,349,apply
272,318,view
790,396,apply
875,172,apply
449,468,apply
180,38,save
683,141,save
659,120,view
28,326,view
39,211,view
237,210,apply
290,457,save
694,277,save
129,228,view
47,131,apply
746,151,view
671,229,view
787,273,save
510,131,apply
372,470,view
932,256,apply
949,32,apply
378,306,save
653,432,save
429,404,apply
461,365,save
454,153,save
908,238,save
624,98,apply
735,168,save
240,371,apply
487,107,apply
805,356,view
76,475,apply
814,402,apply
981,263,save
815,417,view
307,71,apply
453,426,view
761,168,save
724,252,view
46,163,apply
193,471,apply
189,53,view
433,170,apply
156,61,save
827,178,apply
264,207,apply
762,172,apply
650,491,view
862,208,save
597,118,apply
643,54,apply
224,212,save
765,393,view
74,486,view
623,188,save
327,389,apply
280,375,save
201,222,apply
351,81,view
908,167,save
640,158,apply
684,316,apply
277,309,save
321,420,view
925,336,apply
625,161,view
118,488,save
796,432,view
647,330,view
598,468,save
342,138,apply
620,411,save
333,48,apply
399,247,save
644,121,apply
661,94,apply
700,415,apply
710,343,apply
708,405,view
477,413,save
69,115,apply
946,130,apply
137,129,save
965,243,apply
628,362,view
882,369,view
134,179,apply
990,355,apply
573,138,view
78,17,apply
82,131,apply
648,292,save
396,289,view
28,152,view
3,229,view
972,206,view
218,422,view
495,285,save
268,125,view
746,103,apply
327,157,view
16,288,view
774,184,apply
335,184,save
998,330,view
522,129,save
170,320,apply
12,141,view
996,124,save
453,82,apply
910,124,view
13,485,view
898,63,save
565,95,view
292,181,view
855,281,save
272,327,view
353,203,view
138,497,view
880,215,apply
808,310,view
286,98,save
85,125,view
250,308,save
774,449,view
308,295,view
1000,472,save
26,319,view
956,384,apply
477,40,save
850,113,save
563,88,view
922,470,apply
195,175,apply
600,432,view
561,174,view
636,64,save
605,412,save
866,364,save
307,440,view
593,212,apply
52,178,view
535,348,view
157,492,save
509,196,save
420,78,save
631,374,apply
292,198,apply
824,51,save
774,307,view
463,447,view
970,361,save
129,45,view
193,100,view
650,444,save
674,218,apply
717,387,view
521,202,view
761,352,view
657,438,apply
493,50,view
386,268,save
451,290,apply
919,21,save
699,493,apply
972,396,apply
964,225,view
638,20,apply
794,146,apply
79,437,save
320,1,apply
881,408,apply
939,160,apply
952,106,save
582,316,view
299,114,apply
199,307,save
753,410,save
428,315,view
832,350,view
493,8,view
538,350,save
282,62,view
347,200,save
465,450,save
482,249,view
965,190,apply
83,378,save
807,407,apply
858,308,view
190,317,apply
258,416,view
175,478,apply
49,195,save
1,198,view
729,368,view
935,115,save
53,209,view
169,490,save
206,31,save
640,319,view
169,475,view
369,189,save
656,407,save
35,314,save
529,41,save
308,499,save
125,306,apply
663,351,save
10,193,save
942,25,apply
620,150,view
487,171,save
287,8,apply
242,313,save
225,67,save
788,5,view
657,347,save
981,379,apply
468,248,save
481,53,apply
602,289,view
756,376,view
101,410,view
263,440,apply
567,323,apply
392,308,apply
692,477,view
600,117,apply
316,302,view
914,325,save
467,279,view
947,500,save
311,295,view
7,445,apply
364,71,save
211,130,apply
655,388,view
545,484,save
961,193,apply
14,84,apply
82,450,view
548,242,apply
23,147,view
143,34,view
509,101,save
972,274,save
948,27,apply
821,465,apply
681,297,save
813,29,apply
514,117,view
435,296,apply
509,193,apply
667,87,apply
838,283,save
76,289,apply
327,306,view
122,221,view
142,79,save
378,388,save
766,358,apply
238,432,save
632,329,view
889,392,apply
389,158,apply
781,370,view
704,319,save
168,476,view
199,259,save
406,250,apply
39,144,view
571,373,save
59,221,save
578,10,apply
238,480,apply
317,375,view
523,461,apply
298,466,save
952,106,view
340,162,view
661,417,view
766,361,apply
460,126,apply
846,189,view
766,389,view
79,156,view
472,411,apply
394,69,apply
471,52,save
572,294,save
109,337,save
51,96,apply
226,13,view
800,254,save
656,476,view
723,78,save
89,65,apply
787,34,view
188,403,view
488,256,view
802,341,view
533,210,save
190,289,save
493,277,apply
670,163,view
589,436,save
569,353,apply
201,216,apply
472,183,save
596,73,save
695,327,save
919,438,save
876,55,save
777,191,save
551,103,view
148,127,apply
940,165,save
705,264,view
117,108,view
405,398,view
347,120,view
300,212,view
835,131,view
857,254,apply
568,287,save
127,189,save
463,412,apply
326,436,view
184,478,view
665,91,save
818,258,apply
779,209,save
363,485,save
351,67,view
843,147,save
610,167,apply
727,194,save
139,154,save
272,319,save
562,409,view
171,163,view
826,65,save
595,58,apply
949,223,save
657,20,apply
570,166,save
124,406,apply
439,174,save
940,410,save
462,49,view
651,274,apply
399,104,view
616,219,apply
313,178,apply
340,436,view
924,304,view
126,347,save
757,84,save
997,269,view
727,208,apply
155,280,view
528,150,view
868,44,view
694,131,save
806,291,view
468,106,view
822,92,view
477,63,save
179,39,view
534,52,view
22,152,apply
558,172,view
966,69,view
720,271,view
738,62,apply
756,406,save
707,9,view
63,406,apply
659,473,save
36,150,apply
60,130,view
134,51,view
318,190,save
222,98,save
770,240,view
37,281,save
699,210,view
557,306,save
541,440,save
957,247,view
588,50,save
809,51,save
142,208,apply
308,43,view
936,81,save
671,130,apply
253,71,apply
773,413,apply
361,141,save
965,453,apply
645,127,view
848,405,save
259,286,apply
703,28,view
288,395,view
839,117,apply
457,385,apply
539,68,save
548,385,save
213,62,view
580,146,view
542,99,save
353,232,view
857,374,save
215,358,apply
726,5,apply
956,25,apply
348,374,apply
319,334,apply
643,201,view
124,82,save
911,480,view
159,59,view
679,260,apply
350,42,apply
180,248,apply
805,257,save
715,349,apply
260,46,apply
488,105,view
736,225,apply
12,390,save
601,405,save
134,422,view
135,272,view
245,307,view
801,40,view
948,490,view
463,59,apply
209,7,view
38,178,save
351,82,apply
670,344,apply
857,82,save
804,343,view
974,389,save
130,317,save
987,222,apply
696,366,save
615,484,save
397,16,apply
524,280,view
788,259,apply
383,402,view
669,72,apply
72,255,apply
900,184,view
328,452,apply
55,145,apply
528,171,save
316,485,view
2,308,apply
77,341,apply
93,149,view
708,267,save
686,46,view
378,86,view
122,155,save
466,313,apply
644,170,view
247,210,save
198,357,view
583,21,apply
321,107,view
57,402,save
740,115,view
274,21,apply
523,127,apply
511,465,save
501,58,apply
831,236,save
1,179,view
560,153,view
175,369,save
970,475,view
345,344,apply
12,187,save
448,382,save
262,322,apply
13,354,apply
382,128,view
200,212,view
349,46,apply
873,445,apply
201,115,view
926,414,apply
67,495,view
542,292,apply
319,181,save
383,37,save
244,456,save
388,454,apply
260,482,apply
198,248,apply
843,62,apply
456,142,apply
371,351,view
281,280,view
541,57,apply
296,138,view
244,211,save
197,308,apply
69,345,save
770,111,apply
62,308,apply
724,99,view
295,335,view
875,66,save
264,195,apply
358,458,view
644,48,save
556,466,save
63,28,view
138,326,view
166,339,apply
487,384,view
202,406,apply
421,59,apply
872,440,apply
173,19,save
46,25,save
179,237,save
131,182,save
380,356,view
206,358,view
477,234,view
887,272,view
952,74,view
900,149,save
458,77,apply
911,379,view
989,127,save
687,202,apply
910,184,view
319,350,view
939,48,view
765,275,apply
737,34,apply
155,422,apply
784,387,save
630,227,save
797,210,apply
50,308,view
103,237,save
687,38,apply
439,284,view
191,364,view
823,393,apply
742,223,apply
861,443,apply
385,312,apply
642,130,view
12,391,save
516,39,view
139,221,view
997,433,save
559,10,save
459,310,save
856,182,save
685,475,apply
590,158,apply
265,58,apply
492,201,save
818,88,apply
444,210,apply
56,177,view
402,38,view
882,375,save
209,405,save
524,92,view
952,2,save
525,9,save
671,341,save
85,31,save
188,71,view
210,210,apply
232,333,save
38,201,save
508,411,view
263,192,apply
631,120,save
193,196,apply
733,391,view
663,348,save
198,1,apply
997,170,view
688,109,apply
448,384,apply
754,13,view
993,499,save
874,470,view
913,262,apply
905,318,apply
663,73,apply
881,87,apply
798,487,view
719,217,view
785,362,view
546,68,view
827,291,view
377,159,view
290,282,save
533,276,apply
527,36,apply
527,352,apply
216,413,apply
669,422,save
555,281,apply
220,170,apply
656,223,save
28,199,apply
901,251,save
534,422,apply
303,281,apply
914,82,save
245,9,save
97,314,save
686,90,save
654,49,save
986,38,view
790,152,view
86,72,apply
470,116,apply
557,202,save
23,313,save
713,205,view
439,138,save
716,241,apply
813,425,apply
144,39,save
573,336,view
331,281,save
936,349,save
680,41,view
265,208,view
503,426,apply
163,162,save
415,28,view
877,3,view
444,10,view
876,372,save
402,333,save
297,495,view
495,313,save
416,372,save
572,415,apply
524,439,save
270,234,apply
32,121,view
453,400,view
872,52,view
918,266,save
201,436,save
54,31,save
643,106,save
258,274,apply
604,339,save
158,20,save
833,365,save
49,1,apply
520,19,apply
567,27,apply
64,151,view
434,478,view
422,450,apply
155,482,apply
165,101,view
143,394,apply
371,383,apply
99,192,apply
6,343,apply
111,138,save
